项目编码,受助单位名称,资助金额
106529,北京七悦社会公益服务中心,139700
92775,北京益微青年公益发展中心,100000
118000,北京阳光书屋乡村信息化公益发展中心,266322
109403,北京春苗儿童救护服务交流中心,3900000
66969,北京爱佑和康儿童康复中心,3155000
102561,北京爱佑和康儿童康复中心,2900000
109404,北京爱佑和康儿童康复中心,2800000
100131,北京联爱儿童成长中心,517742.6
108498,北京联爱儿童成长中心,375481.46
64291,北京华人少年儿童文化教育交流协会,470000
96856,北京华人少年儿童文化教育交流协会,470000
119423,北京华人少年儿童文化教育交流协会,470000
101940,北京林学会,48500
89055,北京税收法制建设研究会,500000
108493,北京市家庭教育研究会,65000
107157,北京怀柔未来论坛科技发展中心,200000
64039,北京地球村环境教育中心,348480
106513,北京地球村环境教育中心,600000
97820,北京画廊协会,100000
83798,白求恩医科大学北京校友会,39674105.21
107716,北京市大兴区蒲公英中学,31204609
107723,北京市大兴区蒲公英中学,31204609
107753,北京市大兴区蒲公英中学,1427094
111248,北京市大兴区蒲公英中学,488000
113454,陆川县在田公爱心协会,500000
99168,北京市昌平区舒耘听力语言康复中心,159500
106975,北京中科青云实验学校,45000
97831,北京市通州区宋庄艺术促进会,75000
93979,北京市海淀区融爱融乐心智障碍者家庭支持中心,600000
106746,北京市海淀区融爱融乐心智障碍者家庭支持中心,1131760
62849,北京市海淀区山水自然保护中心,90000
88489,北京市海淀区山水自然保护中心,3000000
90236,北京市海淀区山水自然保护中心,
99215,北京市海淀区山水自然保护中心,426748
103960,北京市海淀区山水自然保护中心,3000000
112249,北京市石景山区蚂蚁公益事业发展中心,1289390
99797,北京市石景山区同心希望家园,110000
100111,北京市石景山区小飞象训练发展中心,48640
104206,北京盛基艺术学校,180000
112242,北京盛基艺术学校,260000
100111,北京市石景山区黄庄学校,1000000
80972,北京市海淀外国语实验学校,532374
80972,北京市海淀外国语实验学校,646302.8
104457,北京市海淀外国语实验学校,651696.57
95408,北京市朝阳区七彩昀社会工作事务所,200000
110348,北京市朝阳区七彩昀社会工作事务所,15400
106989,北京市丰台区瑞普华老年护理中心,200000
106525,北京市石景山区乐龄老年社会工作服务中心,80000
102395,北京市丰台区源头爱好者环境研究所,90266
92755,北京市丰台区源头爱好者环境研究所,869200
105871,北京市丰台区源头爱好者环境研究所,2955672
107176,北京市丰台区源头爱好者环境研究所,249420
89675,北京市朝阳区公众环境研究中心,720000
103966,北京市朝阳区公众环境研究中心,3411300
107174,北京市朝阳区公众环境研究中心,3500000
107176,北京市朝阳区公众环境研究中心,500000
70024,北京嫣然天使儿童医院,13000000
110667,北京嫣然天使儿童医院,5693345.19
112802,贵港市荷城义工协会,354165.1
99183,北京市东城区平安星减防灾教育中心,382100
99797,北京市东城区平安星减防灾教育中心,150000
104178,歙县新安国医博物馆,200000
112313,歙县新安国医博物馆,100000
90532,全椒县慈善协会,50000
98961,铜陵市志愿者协会,270000
99801,北海民间志愿者协会,86800
107217,合肥市庐阳区深蓝环境保护行动中心,50000
99108,安徽省红十字会,12565000
110661,安徽省红十字会,6506650
90536,安徽省光彩事业促进会,200000
112710,安徽省光彩事业促进会,800000
102333,赣州天籁言语听觉矫治康复训练中心,125000
102333,赣州天籁言语听觉矫治康复训练中心,125000
102333,赣州天籁言语听觉矫治康复训练中心,125000
102420,来宾市爱心志愿者协会,300000
112802,来宾市远志爱心助学会,353277.1
102063,贵州和立社会发展研究所,1800000
65318,贵州省儒学研究会,250000
105319,贵阳市众益志愿者服务发展中心,5504877
123688,贵阳市众益志愿者服务发展中心,6696665.47
67987,三亚学院,
89916,三亚学院,289800
97423,河北省健康管理学会,224000
114376,河北省青年企业家协会,
109919,河北燕达医院,250572.43
102333,唐山市丰润区芳芳聋儿语言康复中心,125000
64039,滦平县公益扶贫服务中心,549120
118009,滦平县公益扶贫服务中心,3901950
118640,郑州图书馆学会,800000
72472,河南阳光五人制足球俱乐部,2641427.5
97297,河南省侨商联合会,100000
64889,郑州市志愿者联合会,3841799
71034,登封市嵩山文化研究会,500000
70912,安阳市海外联谊会,20000000
106795,北京光华公益创业发展中心,2000000
107176,福建省绿行者环境保护公益中心,237380
89922,商丘市基督教协会,695925
83023,大庆市青少年青春期教育研究会,200000
112252,湖北警官学院校友会,100000
95505,湖北省家庭教育研究会,20000
110640,湖北省家庭教育研究会,100000
110448,中南财经政法大学武汉学院,1000000
64504,湖北省健康管理学会,280000
113163,湖北省光彩事业促进会,100000
110453,武汉商贸职业学院,120000
102561,湖北省爱佑和康麟洁儿童康复服务中心,300000
109404,湖北省爱佑和康麟洁儿童康复服务中心,3100000
66966,武汉亚洲心脏病医院,3794601.13
99400,武汉基督教青年会,60000
99400,武汉太阳之家互助中心,60000
99400,武汉博雅社会工作服务中心,500000
99400,武汉绿色江城环保服务中心,60000
99400,武汉市洪山区禧乐儿童康复中心,100000
99400,武钢残疾人联合会福利院,60000
62831,襄阳市环境保护协会,66250
89679,襄阳市环境保护协会,87000
90233,襄阳市环境保护协会,
109285,襄阳市环境保护协会,87000
105871,长沙市曙光环保公益发展中心,137900
102395,长沙仁与公益组织发展与研究中心,79200
62829,长沙绿色潇湘环保科普中心,47650
89678,长沙绿色潇湘环保科普中心,160810
107174,长沙绿色潇湘环保科普中心,297171.26
107176,长沙绿色潇湘环保科普中心,234000
99797,长沙市工之友服务中心,120000
90136,岳阳市江豚保护协会,126720
109299,岳阳市江豚保护协会,42240
123572,长春市游泳协会,12540
123571,延边星洲青少年体育俱乐部,81700
101942,珲春市野生动植物保护协会,54000
107973,辽宁省学校体育学会,110000
91008,辽宁省卫生工作者协会,7000000
98961,大连市精神文明建设协会,1017000
118005,呼和浩特市社会扶贫工作促进会,78435.45
106986,内蒙古自治区社会组织服务中心,10000
96442,呼和浩特市老牛儿童探索博物馆,20019705
106968,呼和浩特市老牛儿童探索博物馆,45000000
106977,内蒙古德德玛艺术职业学院,200000
64039,宁夏青年社会创新发展中心,596640
96056,宁夏青年社会创新发展中心,4222800
88494,阿拉善SEE生态协会,14220029.4
103971,阿拉善SEE生态协会,21480416
107170,阿拉善SEE生态协会,17435839.14
102561,宁夏爱佑和康儿童康复中心,1700000
64890,宁夏志愿者协会,498960
118009,沙坡头区蓝海公益慈善事业发展中心,4995900
64018,杂多县瓦里滩孤儿福利学校,1460540.7
91105,杂多县瓦里滩孤儿福利学校,940540.7
107727,永济市蒲州镇果品协会,170000
98961,西安市志愿者联合会,1800000
106459,陕西省妇女理论婚姻家庭研究会,76500
101105,陕西巾帼家庭教育网络信息服务中心,
106515,陕西允中文教院,540000
101727,西安高新第一小学,100339.47
101727,西安高新第一中学,66512.88
101727,西安高新第一中学,186745.5
69543,咸阳市角声儿童之家,2820000
65677,淳化县妇女发展协会,300000
101077,渭南市幼儿师范学校,6700
101093,渭南市幼儿师范学校,375000
118009,蒲城县妇女可持续发展协会,3925350
83674,延安市光彩事业促进会,7400000
96056,西乡县妇女发展协会,3698400
118009,西乡县妇女发展协会,3919500
94204,上海市居（村）委会工作协会,100000
94063,上海市社会福利行业协会,500000
119744,上海市公共关系协会,1000000
73631,上海市癌症康复俱乐部,100000
98086,上海市口腔医学会,30371
74596,上海科技助老服务中心,181283
119940,上海科技助老服务中心,47251
64621,卧龙大熊猫俱乐部,470000
103653,上海金融与法律研究院,653000
110392,上海小笼包聋人协力事务所,70000
110392,上海小笼包聋人协力事务所,23000
110289,上海远大心胸医院,471895.85
76372,上海徐汇区博爱儿童康健园,100000
98302,上海徐汇区博爱儿童康健园,50000
121492,上海徐汇区博爱儿童康健园,50000
125510,上海徐汇区博爱儿童康健园,100000
106541,上海四叶草罕见病家庭关爱中心,266000
109411,上海四叶草罕见病家庭关爱中心,600000
107160,上海徐汇区凌云绿主妇环境保护指导中心,73988.96
107161,上海徐汇区凌云绿主妇环境保护指导中心,194491
81851,上海索益公益文化发展中心,18193
110348,上海知了公益文化传播中心,21100
81851,上海长三角人类生态科技发展中心,17185
81863,上海市静安区南京西路社区楼宇青年联谊会,51590
97636,上海青聪泉儿童智能训练中心,
75600,上海青聪泉儿童智能训练中心,
96316,上海青聪泉儿童智能训练中心,
120395,上海青聪泉儿童智能训练中心,
90019,上海益优青年服务中心,
92785,上海市慈善教育培训中心,150000
81863,上海虹口区社会组织服务中心,30000
95403,上海虹口区社会组织服务中心,19710
109411,上海道融自然保护与可持续发展中心,400000
106484,上海聚善助残公益发展中心,270600
119954,上海剪爱公益发展中心,29987.47
64504,上海泰福健康管理专修学院,300000
97423,上海泰福健康管理专修学院,300000
110395,上海闵行莘庄工业区先锋环保服务中心,100000
110395,上海闵行莘庄工业区先锋环保服务中心,60000
92698,上海闵行区吴泾郁今香心理健康服务中心,50000
105765,上海市浦东新区实践管理研究会,100000
99801,上海浦东非营利组织发展中心,363390
109411,上海新途社区健康促进社,300000
119954,上海浦东新区乐耆社工服务社,29869.8
119954,上海中致社区服务社,29835
81863,上海浦东新区三林乐活公益服务中心,47570
95403,上海浦东新区三林乐活公益服务中心,59000
110390,上海浦东新区三林乐活公益服务中心,18000
110390,上海浦东新区三林乐活公益服务中心,12000
88732,上海二十一世纪民生美术馆,12000000
88735,上海二十一世纪民生美术馆,15000000
99593,上海二十一世纪民生美术馆,25700000
99606,上海二十一世纪民生美术馆,109450900
119823,上海二十一世纪民生美术馆,8560000
100198,上海惠迪吉公益人心理关爱中心,253800
119949,上海爱德公益研究中心,59900
107216,上海浦东新区禾邻社区艺术促进社,39000
119954,上海尽美长者服务中心,29930.6
109411,上海复恩社会组织法律服务中心,400000
99801,上海映绿公益事业发展中心,132920
107216,上海爱拍社区公益影像发展中心,38000
107217,上海爱拍社区公益影像发展中心,50000
118189,鲁甸县红十字会,7000000
74598,上海浦东手牵手生命关爱发展中心,253800
109411,上海浦东手牵手生命关爱发展中心,300000
101715,上海泰亿格言语听觉康复中心,820000
116389,昭通市光彩事业促进会,200000
94621,上海崇明县建设敬老院,48000
73629,四川省扶贫开发协会,400000
69472,四川省扶贫开发协会,100000
90310,昭通市安然公益事业联合会,50000
64890,四川青年志愿者协会,851400
110661,四川省红十字会,8622357.91
